text_index	folder_name	sentence_index	sentence_text
10	modelsgenvideo	1	//, : Luma Photon PHOT Start Building Join us API Announcing Luma Photon and Photon Flash.
10	modelsgenvideo	2	The most creative, intelligent and personalizable image generation models built on a new groundbreaking architecture that delivers ultra high quality and x higher cost efficiency.
10	modelsgenvideo	3	//, : Luma Photon Join us API Start Building The new standard.
10	modelsgenvideo	4	In large-scale double-blind evals Luma Photon outperforms every model on the market in quality, creativity and understanding while being radically more efficient.
10	modelsgenvideo	5	Charts below show the overall weighted preference scores from pairwise preference evaluations over a set of diverse prompts.
10	modelsgenvideo	6	For example, .% means images from Luma Photon is preferred .% of times over other models.
10	modelsgenvideo	7	Rainforest tree frog realistic above view: A train car is engulfed in a massive explosion, with flames and smoke billowing into the sky as dall directions, cinematic photograph, explosive action, high contrast, dynamic lighting.
10	modelsgenvideo	8	Rainforest tree frog realistic above view: A train car is engulfed in a massive explosion, with flames and smoke billowing into the sky as dall directions, cinematic photograph, explosive action, high contrast, dynamic lighting.
10	modelsgenvideo	9	//, : Luma Photon Join us API Start Building Resolution/Model Stable Ideogram Midjourney Flux .
10	modelsgenvideo	10	p p fast N/A N/A p (soon) .
10	modelsgenvideo	11	p fast (soon) . . .
10	modelsgenvideo	12	N/A . . . . . .
10	modelsgenvideo	13	To make this new generation of models possible, we have designed a new set of evals and metrics that are purpose-fit for creative use cases.
10	modelsgenvideo	14	Luma Photon models were evaluated on this set of evals.
10	modelsgenvideo	15	We plan to share more on this methodology in the future.
10	modelsgenvideo	16	//, : Luma Photon The Luma Photon family is a step function change in efficiency brought about by significant architectural innovations.
10	modelsgenvideo	17	The Photon models are radically faster (and cheaper) at generating ultra high-quality images compared to similar models and services.
10	modelsgenvideo	18	API Luma Photon - . cent / MP p image Photon Flash - . cent / MP p image
10	modelsgenvideo	19	Start Building Join us This marks the beginning of visual abundance in our world every idea can be iterated on times over for less than a dollar to arrive at that extraordinary creation.
10	modelsgenvideo	20	Luma Dream Machine service is built on this principle of visual abundance and is made possible by this new Photon family of models.
10	modelsgenvideo	21	//, : Luma Photon Built for those who build our world.
10	modelsgenvideo	22	Join us API Start Building The Photon family of models have been designed by our creative, design, and research teams to achieve unique aesthetics that mark the end of the AI look.
10	modelsgenvideo	23	These specially designed models let designers, movie makers, architects and visual thinkers explore vast idea spaces and achieve extraordinary things.
10	modelsgenvideo	24	Film View model preference chart https://lumalabs.ai/photon / Flux Pro .
10	modelsgenvideo	25	Large results are not included as the model/API returned too many errors for detailed long prompts.
10	modelsgenvideo	26	//, : Design Luma Photon Join us View model preference chart Start Building API Art Styles View model preference chart https://lumalabs.ai/photon /
10	modelsgenvideo	27	//, : Luma Photon Join us API Start Building Fashion View model preference chart https://lumalabs.ai/photon /
10	modelsgenvideo	28	//, : Luma Photon The new benchmark in visual intelligence.
10	modelsgenvideo	29	Join us API Start Building The Photon family establishes a new state of the art in understanding natural language instructions and, for the first time ever, brings a large context window to visual generative models.
10	modelsgenvideo	30	This intelligence now makes it possible to build multi-turn and iterative workflows for ideation, and editing.
10	modelsgenvideo	31	Prompt adherence Iteration and memory https://lumalabs.ai/photon / Photo-realistic cat made out of peeled orangesA plate of sushi, where the fish is replaced with translucent ocean waves and tiny surfers ride on top.
10	modelsgenvideo	32	//, : Luma Photon Join us API Start Building
10	modelsgenvideo	33	A powerful new image reference system.
10	modelsgenvideo	34	Applications built with Luma Photon will be able to let users to express intent by prompting with multiple images.
10	modelsgenvideo	35	This makes it possible for users to bring their existing works, inspirations into new generations without fine-tuning or tediously reproducing them through prompts.
10	modelsgenvideo	36	Initial prompt:Manga style, mechanical chest boneNatural language iteration:Add black and orange color, orange is accentNatural language iteration:Design a character with the chest bone //, : Luma Photon Join us API Start Building Consistent characters from a single input image.
10	modelsgenvideo	37	Luma Photon has the unique capability of creating consistent characters from just one input image (currently in beta) and placing them in any scene with simple instructions.
10	modelsgenvideo	38	With this ability, its now possible to create stories and campaigns with the same character appearing across generations.
10	modelsgenvideo	39	//, : Luma Photon Join us API Start Building Available now for everyone.
10	modelsgenvideo	40	Luma Photon and Luma Photon Flash models are available starting today in Luma API.
10	modelsgenvideo	41	For more information and documentation, see here.
10	modelsgenvideo	42	You can also try Luma Photon in the new Dream Machine service, the faster Flash variant will be available there soon.
10	modelsgenvideo	43	//, : Luma Photon Join us API Start
10	modelsgenvideo	44	Use Comfy UI workflow powered by Luma Photon API.
10	modelsgenvideo	45	Access Text to Image, Character Reference, Style Reference, Image Reference and Modify.
10	modelsgenvideo	46	//, : Luma Photon Luma Dream Machine API Join us Pricing Careers Twitter Genie API Capture Start Building Terms of service Luma Inner Circle API Terms of service Discord Community Privacy policy https://lumalabs.ai/photon /
11	modelsgenvideo	1	//, : Runway Research | Introducing Gen- Alpha: A New Frontier for Video Generation Get Started Introducing Gen- Alpha: A New Frontier for Video Generation June , by Anastasis Germanidis Watch Demo Try
11	modelsgenvideo	2	Alpha is the first of the next generation of foundation models trained by Runway on a new infrastructure built for large-scale multimodal training.
11	modelsgenvideo	3	It is a major improvement in fidelity, consistency, and motion over Gen-, and a step towards building General World Models.
11	modelsgenvideo	4	All of the videos on this page were generated with Gen- Alpha with no modifications.
11	modelsgenvideo	5	//, : Runway Research | Introducing Gen- Alpha: A New Frontier for Video Generation Get Started Prompt: Subtle reflections of a woman on the window of a train moving at hyper-speed in a Japanese city.
11	modelsgenvideo	6	Trained jointly on videos and images, Gen-
11	modelsgenvideo	7	Alpha will power Runway's Text to Video, Image to Video and Text to Image tools, existing control modes such as Motion Brush, Advanced Camera Controls, Director Mode as well as upcoming tools for more fine-grained control over structure, style, and motion.
11	modelsgenvideo	8	Alpha will be released with a new set of safeguards, including our new and improved in-house visual moderation system and CPA provenance standards.
11	modelsgenvideo	9	: / : : / : https://runwayml.com/research/introducing-gen--alpha /
11	modelsgenvideo	10	//, : Runway Research | Introducing Gen- Alpha: A New Frontier for Video Generation Fine-grained temporal control
11	modelsgenvideo	11	Gen- Alpha has been trained with highly descriptive, temporally dense captions, enabling imaginative transitions and precise key-framing of elements in the scene.
11	modelsgenvideo	12	Get Started Prompt: A tsunami coming through an alley in Bulgaria, dynamic movement.
11	modelsgenvideo	13	Alpha excels at generating expressive human characters with a wide range of actions, gestures, and emotions, unlocking new storytelling opportunities.
11	modelsgenvideo	14	Prompt: A cinematic wide portrait of a man with his face lit by the glow of a TV.
11	modelsgenvideo	15	//, : Runway Research | Introducing Gen- Alpha: A New Frontier for Video Generation Get Started For artists, by artists Training Gen-
11	modelsgenvideo	16	Alpha was a collaborative effort from a cross-disciplinary team of research scientists, engineers, and artists.
11	modelsgenvideo	17	It was designed to interpret a wide range of styles and cinematic terminology.
11	modelsgenvideo	18	Prompt: A man made of rocks walking in the forest, full-body shot.
11	modelsgenvideo	19	//, : Runway Research | Introducing Gen- Alpha: A New Frontier for Video Generation Get Started : / : : / : : / : Industry Customization As part of the family of Gen- models, we have been collaborating and partnering with leading entertainment and media organizations to create custom versions of Gen-.
11	modelsgenvideo	20	Customization of Gen- models allows for more stylistically controlled and consistent characters, and targets specific artistic and narrative requirements, among other features.
11	modelsgenvideo	21	For companies interested in fine-tuning and custom models, reach out to us using the form in the button below: Request Information Prompt: Over the shoulder shot of a woman running and watching a rocket in the distance.
11	modelsgenvideo	22	//, : Runway Research | Introducing Gen- Alpha: A New Frontier for Video Generation Get Started Prompt: Dragon-toucan walking through the Serengeti.
11	modelsgenvideo	23	Prompt: An empty warehouse where flowers start blooming from the concrete.
11	modelsgenvideo	24	//, : Runway Research | Introducing Gen- Alpha: A New Frontier for Video Generation Get Started Discover more Runway Partners with Lionsgate https://runwayml.com/research/introducing-gen--alpha /
11	modelsgenvideo	25	//, : Runway Research | Introducing Gen- Alpha: A New Frontier for Video Generation Get Started Exploring the Future of Filmmaking: Runways programming partnership with Tribeca Festival Partnering with Media.
11	modelsgenvideo	26	Monks to expand creative horizons https://runwayml.com/research/introducing-gen--alpha /
11	modelsgenvideo	27	//, : Runway Research | Introducing Gen- Alpha: A New Frontier for Video Generation Get Started Product
11	modelsgenvideo	28	Our Tools API Gen- Alpha Act-One Frames Use Cases Staff Picks General World Models Initiatives Studios AI Film Festival Gen: Watch Academy Telescope Magazine Creative Partners Program
11	modelsgenvideo	29	The Hundred Film Fund https://runwayml.com/research/introducing-gen--alpha / See Use Cases //, :
11	modelsgenvideo	30	Runway Research | Introducing Gen- Alpha: A New Frontier for Video Generation Get Started Company Our Research Careers About Us Customers Stories News Store Get Started For Enterprises For Educators Login Pricing Help Center Data Security Changelog Connect Press Partnerships Brand Guidelines Twitter Instagram YouTube Discord RUNWAY AI, INC. /
11	modelsgenvideo	31	TERMS OF USE / PRIVACY POLICY / CODE OF CONDUCT / SYSTEM STATUS https://runwayml.com/research/introducing-gen--alpha /
